Node Operator,Total Network Penetration,direct,Stealth Pool,Ledger Live,Lido,Swell,Fireblocks,Enzyme,Coinbase,Rocketpool,StakeHound,Stader - Permissionless,Stader - Permissioned,StakeWise,Octant
0x73479c3f2a3c990b83dc09e97108cf155d7e2bde,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x8ad150eee60dd2519bb2713ccec770b0fe07a1ae,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x9dee9b215d6f42dc843a80ef3b65ce7534d17760,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x26c6d1c9e44a0b8d6bc1941df121649b2e3a525a,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xded0ab3f261b25a612d6d8ca655660843cd1770c,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x9f2211ea4ad044d550e969afcbfc17c908cbaa52,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x1cab6d9a4fe6363df7e82f89418d818d3646492d,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x81654cf96ee8656ab585913e3a4ecf2b1f563efd,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xb89dc2a12dccc64ff60072fbe1786fa68b5450db,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xcf082b0967cd526667973da4a1fbcec29fa1c090,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x3dca14c6bc0d06f59f6400ded2ba5c74361f1079,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x8387c8109b21b8cb463240d467c0e781771c62fa,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x0ed121e35a870a3e4c34c9efdedded4bdd5edc04,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x00265763324f88567d61f10e75aa9b370967eff0,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xee43198c3be288fddabafefabbd49f6111b175c5,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x2f145ab4b4583851fc7904dc20e7defcd34adbf6,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xe24e5838bbcc39c88e6baaa14ea618ad4f475609,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xd8add31408fa3240c10341743bcf9e80f676c360,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc44b0378e400a9958219ec8f294c23b9976e3c5d - Stader,3.316496585666765e-06,0,0,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0
0x4c27e698a789dd6e4cebb8a43cae2b86c191e0fe,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x1296f292ef267728a7a30784832ad02605d3bdd5,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x58a9ad6ef2a9e1f6f960295caddbcf6e0a583dfa,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x0da9fc7a5b959524638dfda7bd1a29a2642eba87,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x87f9b9917ee26d2e9dbd2342008d0f0984cb2773,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x735e99c8efb9751abd3461b532e08a3f2e859de0,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xf4d60d9068de6779de3be0b051653200cf538270,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x14cfbd1d60684f32b5b3466829d5760384618c81,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc44ec1d129a1984bdbceb6a0673ad4f6a818f032,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x966eb8bc13ad77dee76b4649d046f55416a7929d - Stader,3.316496585666765e-06,0,0,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0
0x39f76ef39fb2283422b0a930db01a37f66fa9744,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xed266951e71e7eb189b1525dcc2d21294c3c391e,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x7529a39b0ba9b616bf60bf6cb2fba045948d1f55,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xf912051684b910ffa7972ada6e8c1ec46cbbe075,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x5d91aab36eca2e1cd0342603f1a6c563180030ee,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xead6d936db5cdf4229f5fef9cb883f3502fd2965,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x64736da09dcd526d32dd51480ac9ebcfba1f26d7,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x6dcc71dc9188c70fc0d90c41863c3683d87d9fa1,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x7027cec9845e51537a73caef3a9a3a3dba1f531f,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xbdc6fc0f56ca6ea1b99e84f0458544b60191282e,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x9c1609ff0e0c0ad2c3d27e4f5aeef85e57517064,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xf235f5cf79945e599771dc46dc45f5b4a4f256fc,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x9d3e3387b78314a3ecd6deabb9b7bb681362b125,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xb5d695193fc25e9b2e3588f9a45c77ae09d88def,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xcde3fd258e4eee88fa64c854fcae6bab66960a78,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x5a352ade7b045a36102dac5dbd100b9bc5b1fadb,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x8d6e1e3ae5ccf35f59bdd85c794ece2cbaea0842,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x49845c74912745f81fb19f9af9a99ab6314d3949,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x728a4760ed6253a2a2930ae034d31b397a6a701d,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x0436e78190a7865070495eaddd248de8b4a59465,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xa75107ad646a44adbd6c757c1a5bc3c1114648b1,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc942b5aa63a3410a13358a7a3aedf33d9e9d3ac3,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xa7669e5c9d1176bfb35a01be225bc3bcb11aec41,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x90909c984752d9d293cd867b3ba2a11a700d80c2,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x5fcd8fdf5864e2e414c6aa35d2be0855d7c2143b,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xd78785da5196122393b4a5bf742f9bc762afc9d2,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xb9508453017e8b1b734721be65d4ddbcc3d06019,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc8427ae9f42207c37fffb8fe7a5855d9505f4bc6,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc9af156ac7d1b4459d05bcdfd45a34a979272ece,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xa94e23d635b9dda3fd8fb30cafa5b90658a89e1f,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xf4d71748c4c0c9c095973d1ec53ed935116460ae,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x17e58d9ec082b58d315f7a7b4ce5b1b0932e8f65,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xabda0c10565af15aceba2e2ff831ea2c80f77b09,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xec3a061bb150a7b131e77f971ebd53bc0d6e02f3,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xea9a38a8238d650f8d779dcc82b6d064b6551aa7,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xf072a73aff1823789b740fcdcbef75541f367103,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xdb883339a61b7ac39712418cf76b6a1b44e596bf,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xf73a31f573b31045653bbc4d3186709c63537778,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x212436ae94c9712d831d70ecee291739e1643dc6,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x22d51300b1e18aacdddeb235d5475b255da57126,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xf0c4e39b19d62075dccb9da41e67b32bd581e5bc,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x59850772eb09f2d97b1b6826c8394be31ac487fa,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xcb79f33fb8eabc6f55254afb1878039a99e21fa3,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x376ea33b1c65659f6f7a848fbde285ada639949b,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x0e973a3757ed841efbbe4139a7d52a5eebda03db,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x80be87632c1553bc72da2d2bb0e225c3314f3f1c,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x5522d9d6aac0fa5fe287051e125d1f6bcf60b07d,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x27dbd7eddace1d642422938b1ab85ff0bf3d164d,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x48ee0abae316499e6d9375671c4b6ae406bd288b,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xcee6d17eea7613060066027ff38c9471b096e35b,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x8392181ccb399806218ea5f4c32d2dcd21d867d1,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x4e7b6e403ae0ef2375196d8f0a39303fafa581e8,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xbe016160562388d912b7fb98aed5a4df61d75df8,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x6d1b01d388181e15d0e45b2c31a0a2fc2b73384d,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x23ec38213f72e48e4e5cffdbbaa7305c52e3dd8e,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x0ba812e9e2a0ff2b22980dbeb0a211da7e00b137,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x5aed3d3382993e893491d8085f2aab00fc8a55ae,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x02a2fb303d02470bddb4ca26a8d95eadbc7cf89f,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x49d699e149d76d24e8ba707f43f5b6e7df78d96e,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x4b86298b76edb2c84dde55f14e4d3a64ef1853db,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x74f47f5cbcaa2c8027dfa8fc14e27785023622aa,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x2038be49f059f807c27aa5ad45a16de6ccbc9616,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x367c60d3b8e8a4dcb92fc8f373f2ea34d17d47ab,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xacb5e9f26106df7eac14931aee05755c942d0880,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xf2d1a0ca76a5c8cdb5cdb011f7e93f1e3ea2953d,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xac13542a4dd16a9d71da7170fbaf89f5aa289241,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x62ec513d096bd5949951224c1aa842f74c638b4f,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x4002dacdad5cb6ac5a6ab469b5ea0fe1737a7f45,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x9c48d48c5d61fa47effd50b2fa5eb9f650458915,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x1b8ba4cc49533b189bb7feb6cc9c7f13f9ba64d2,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc0de6d960471f1da78122c43971d4e2a7f5ec321,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xe11e9614faeade3e242af8ad0f1fe8593ae68237,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x31227bc3fe685298e8973781621c8fb77effeff5,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x42b7001cc7ff472f1bd871876cc485b8d12975a8,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xb5dee38024fd830858230c04ba4264aa2c8aee39,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xcb1757d23872dc7273d9239354e4a2de4bf2d439,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x73764431e97922b1694075c55a2637873ea34aed,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xb614de5b2c956881a793c58976a0ac91202b1b91,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc13668467cb634ec8cd7526a82a7b74734b8e9b2,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xb1855d6eb0af9d5cf3cfee55dffe594cddc37072,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x112826b0c10a3cb01ee9d7c90e632371b76045bb,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xccd8e73e8ede2983c2b3a6806adf0eef58aa3a06,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xe5f8aaec2cbc7a9490fd479e74a83468a218fe13,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x59662857169c222ad11f697690187c2cc8e4dfe0,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xa2c50bbabd2f9175deeeaf3d495666a7b6b61324,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x75c078e01fa605af1f17c6db8f7ba03c82846ae4,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x7b38be526a4a2176e6fb369d26ed5fc7135d9b94,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x15d716817cc21cf2abd279a039d0296c4de1157a,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x7a1cf8687d3276774c5f92987948a266181efd2b,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x8f4937a2e0f4f60947f9c4bb1d5ea1c2e7c94e4c,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xa22df58f999db26f414293002ffd11479fcad5c6,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xfbedf66e0726c71c5a09ead5f6b6cdc2f32a04a9,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc89987ce8622eea6674e876f922aa726740d886b,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x53d7122a0483cf82fa04b6c0a402fffb23463909,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xfb900f50f960b4ee06d02f852e95a7ca33446815,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x78f6dcdc3034ba9cf2aa2b8e50021fdce8a62ea8,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x22d53234888e0aa0b4d39ece5774cc7d8a6b62f9,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x70f8c1596cf1a9401732b279b3371f49b60567f3,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x657adea95e7d3923c6fb9e387a1c73948cf459bb,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xdd3dc96f2115a158b71d28f6e70813e689ffc815,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x0dde35191b3c19ac4ed9f8347800c561182bb87e,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x2aa70926cf62dc9625b84fb44d5c690e1c2be1e5,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x058b4116cebd39f867a4c20eb16f39270d614183,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xab435c2ecfeca8cdd27f8a3c079e5258b6e988a1,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x72ed84c5232a8e0bf88aff101dd9c3fe30fb1af1,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xa4baee3286d6fbd4263f2476fbd64fe2e33100ba,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xf3813cd7b630b1488e68ba22a145d8c53ec17cbb,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x8ed651913dbb672973bee7c99fbbb487e1468e94,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x7fbd1aa7905ca3beca94ba9092210bf16b373e45,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x107f8776cee666ad9e2b1ec543166fff165d1434,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x2c526d2681cf0cb3fda4af99cb3bdbeffb8c64c4,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc67d7818308b2bee033017edca1d1db58d3e28c6,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x3bbfc31a922f182085690cf8a1b371301bfcb552,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xc2e11ba3a515240fc4d0f4a86b8bb79df26f9f8c,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x40fc94b4ffbe7d19ea4130c5d8319ab883562481,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x64c4c47bcc6807fb01edda679faf0b7bc0ab1619,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x6b8e81b44601c84e98e0c49bbd561ff9741abba2 - Stader,3.316496585666765e-06,0,0,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0
0x1d5956d1a316e6633963fa1afc7ee982890aff80,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xe67fa76faff4b958f1cd7e2c82f4f4ea3c8bb8cf,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0xceb35598eea902595b2c8ffef306d991fc61d27c,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x48d93f975613d98af294c1be3c6b4fd8c388705d,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x482287013ca13cf94ca871ddfd17846035f28aed,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x9c69e7fce961fd837f99c808ad75ed39a2c549cb,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x145657ad6569b63b381d26ebdb742deacb416839,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x83132c84acfbc058a1f69c30b4400807ee4061e0,3.316496585666765e-06,0,0,0,0,0,0,0,0,3.316496585666765e-06,0,0,0,0,0
0x9087d0d4df9a539c002730f6d596d2bf15bd9f66 - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
0xc73496dd783d0d1335147878e99fc6d7bff68499,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x22a588705879f2a752dc095a889620484e57e8f2,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x51bac42623cfece93142522af91281c76697b02e - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
0x427d42983cc65d27e83a2df5815b46f1f55e6445,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x02b85aedf9c10a18144973b0a98e2f014da54e0f - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
0xa89ffe375a6ba76bc3c5d34fe734792a61dab0b4 - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
0xbf4ce28802771bdb41c2a40bfb53079ee0950dba - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
0xea9b72e6c57b0fdfdcef954eb00899d73857d9ca,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xfe41309ddceb66ea87aef8d8110b9c000c575421,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xdca659c8c58c6506407e62677fd139357b70958a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x7c64d2b6f63df0aac4a1b8c9bc60b07e71fd870b,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x98dea61951e0bdbdd85fff779196c702b8e16c50,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x28ddf43784617dbdf35843fd7f6022795d31698e,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x0e57eb7a13341a52f0f56da8f3889d3ceb5b2be2,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xd211e839f02a450a05bedc52aafe520eb45efe59 - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
0xff601bd72c1ddc35256e04fcd917260f6953c4f5,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x9b3aab9dd67d0d074fcb8c7b32eb3885ee80aeff,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x52c597b817249589f0772352f44e26f92d9d59c3,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xe8887b1b0ca04558cef9aed18e37985c24dcf429 - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
0xd61ca4cce087f69b66d037bd04f7ea606753b193,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x8f7fae807c3c3600fc952b7eadaa3a9a68d5b062,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x6672e28bfee32f9cfeaa34d1d402dcc26d21ad77,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x08fd9cba56049eb198fd40ce85b2d3ca85dbbf0c - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
